target_gene_name,interactor_gene_name,interaction_stoichiometry
OST4,MLEC,
OST4,MYBL2,
OST4,NFXL1,
OST4,NSG1,
OST4,NUDCD2,
OST4,OSTC,
OST4,PACRGL,
OST4,PGRMC1,
OST4,PHF8,
OST4,PIAS1,
OST4,PICALM,
OST4,PLAGL1;DKFZP781P1017,
OST4,POR,
OST4,RAB10,
OST4,RAB11A;RAB11B,
OST4,RAB2A,
OST4,RAB3A,
OST4,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A,
OST4,RAB7A,
OST4,RBM26,
OST4,RBM4;RBM4B,
OST4,REL,
OST4,RIF1,
OST4,RNF10,
OST4,RNF34,
OST4,RPN1,
OST4,RPN2,
OST4,RRP1,
OST4,SCD,
OST4,SEC23B,
OST4,SEC24B,
OST4,SIX1;SIX2,
OST4,SMG7,
OST4,SPTLC1,
OST4,SSR1,
OST4,SSR3,
OST4,SSR4,
OST4,STAU2,
OST4,STT3A,
OST4,STT3B,
OST4,SUPT6H,
OST4,TACC1,
OST4,TIA1,
OST4,TMED9,
OST4,TMEM43,
OST4,TMPO,
OST4,TNRC6C,
OST4,TONSL,
OST4,TOR1AIP1,
OST4,TUSC3,
OST4,UFL1,
OST4,VAPA,
OST4,VAPB,
OST4,VRK2,
OST4,WDR7,
OST4,YTHDF3,
OST4,ZC3H13,
OST4,ZC3HAV1,
OSTC,DDOST,175.019138
OSTC,FKBP8,1.699057881
OSTC,KAT6A;MYST3,15.74196431
OSTC,KRTCAP2,422.1598147
OSTC,MLEC,55.18613749
OSTC,PGRMC1,36.9209911
OSTC,PICALM,0.260480234
OSTC,RAB2A,4.404805303
OSTC,RPN1,332.9052708
OSTC,RPN2,179.9458536
OSTC,SSR4,5.012819361
OSTC,STT3A,69.64622199
OSTC,TIA1,3.54874514
OXSR1,DYNC1H1,9.33E-05
OXSR1,RBM25,0.01586536
OXSR1,WNK1,0.522074818
OXSR1,WNK2,0.028172243
OXSR1,WNK3,0.001364084
PABPC4,AKAP1,0.000470352
PABPC4,ATXN2,0.000661569
PABPC4,BCL2L2;PABPN1,0.020528971
PABPC4,HIST1H1B,0.005759871
PABPC4,HNRNPR,0.009800863
PABPC4,LARP1,0.017874674
PABPC4,LRPPRC,0.005517047
PABPC4,MKRN1,0.00667886
PABPC4,NUFIP2,0.001065385
PABPC4,PABPC1;PABPC3,0.29017169
PABPC4,PABPC4L,0.000388171
PABPC4,PAIP1,0.155592427
PABPC4,PAIP2B,0.059964138
PABPC4,PAN2,0.001077063
PABPC4,PAN3,0.003914151
PABPC4,SAP30L,0.001562286
PABPC4,SLIRP,0.005718317
PABPC4,SYNCRIP,0.011335607
PABPC4,TSC22D3,0.000282011
PABPC4,YWHAB,0.018274023
PACSIN2,CLEC16A,0.002156843
PACSIN2,COBL,0.041892285
PACSIN2,COBLL1,0.033536631
PACSIN2,HELZ2,0.001203747
PACSIN2,MICALL1,0.002520153
PACSIN2,MPRIP,0.007429109
PACSIN2,PACSIN3,0.048258397
PACSIN2,PPP1R12A,0.001537686
PACSIN2,RAI14,0.022801325
PACSIN2,TRIOBP,0.006497066
PACSIN3,COBL,0.055328952
PACSIN3,COBLL1,0.019710268
PACSIN3,MPRIP,0.001896515
PACSIN3,PACSIN2,0.527369497
PACSIN3,PATL1,3.57E-05
PACSIN3,RAI14,0.031476345
PACSIN3,TRIOBP,0.001502207
PAIP1,LARP1,0.000681306
PAIP1,LSM7,0.001153267
PAIP1,NCOA5,0.003495651
PAIP1,NSRP1;CCDC55,0.001857084
PAIP1,PABPC1;PABPC3,0.630343047
PAIP1,PABPC4,0.247895115
PAIP1,PPME1,0.000452903
PAK1,ARHGEF6,0.228948153
PAK1,GIT2,0.773987951
PAK1,NCK2,0.007546104
PAK1,PAK3,0.00245177
PAK2,ARHGEF6,0.085689807
PAK2,ARHGEF7,0.369088672
PAK2,ATP6V1C1,9.19E-06
PAK2,FBXO28,0.000490928
PAK2,GIT1,0.221986394
PAK2,GIT2,0.210149625
PAK2,NCK2,0.020814124
PAK2,SCRIB,0.002916527
PAK2,YWHAG,0.008812789
PAK4,DYNC1H1,2.33E-05
PAK4,RBM25,0.003710025
PAK4,SUB1,0.097499798
PAK4,YWHAE,0.015860107
PARP1,ACTL6A,0.002755304
PARP1,ANAPC7,0.000336882
PARP1,ANP32B,0.001208509
PARP1,APOBEC3C,0.000162901
PARP1,APTX,0.010930671
PARP1,ARID4B,0.000328073
PARP1,ATF3,0.002771947
PARP1,BANF1,0.003393524
PARP1,BAZ1A,9.53E-05
PARP1,BAZ1B,0.002167433
PARP1,BCL7C,4.05E-05
PARP1,BPTF,0.00014707
PARP1,CBX1,0.00520234
PARP1,CBX3,0.014528988
PARP1,CBX5,0.00308492
PARP1,CBX8,0.000150918
PARP1,CECR2,0.00027642
PARP1,CETN2,0.000545352
PARP1,CHD1L,0.007954096
PARP1,CHD4,0.001198835
PARP1,CHD7,3.52E-05
PARP1,CHFR,0.004707128
PARP1,CHRAC1,0.001292352
PARP1,CKAP4,0.000315082
PARP1,CLPB,0.003771084
PARP1,CTCF,0.000303857
PARP1,DLX5;DLX2,0.000511852
PARP1,DNTTIP1,0.000309121
PARP1,DPF2,0.000208794
PARP1,DR1,0.001048554
PARP1,EP400,6.04E-05
PARP1,FEN1,0.000830512
PARP1,GATAD2A,0.00074067
PARP1,GLO1,0.000468278
PARP1,GLUD1;GLUD2,0.016868777
PARP1,H1F0,0.00327709
PARP1,H2AFJ,0.013400844
PARP1,H2AFY,0.054810681
PARP1,H2AFY2,0.002074403
PARP1,H2AFZ;H2AFV,0.415986128
PARP1,HIST1H1D,0.004484934
PARP1,HIST1H2AC,0.073677145
PARP1,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ,1.74376142
PARP1,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,0.827336391
PARP1,HIST1H4A,0.498131316
PARP1,HIST2H2AB,0.039077171
PARP1,HIST2H3A,0.020405879
PARP1,HIST3H2BB,0.073577805
PARP1,HLTF,0.002755589
PARP1,HMG20A,0.000115671
PARP1,HMGB2,0.004507403
PARP1,HOXA11,9.30E-05
PARP1,HOXA13,0.001844162
PARP1,HOXB9,0.001136684
PARP1,HP1BP3,0.003346121
PARP1,HPCAL1;HPCA;NCALD,0.002068131
PARP1,IMPDH1,0.001128708
PARP1,IMPDH2,0.035590499
PARP1,IVNS1ABP,0.000903042
PARP1,JUN,0.014726231
PARP1,KAT7,0.00029243
PARP1,KIF22,0.000561075
PARP1,KPNA3,0.000304393
PARP1,LBR,0.000208115
PARP1,LIG3,0.042864242
PARP1,MBD1,8.77E-05
PARP1,MBD3,0.002331281
PARP1,MCM2,0.000566679
PARP1,MCM3,0.002684168
PARP1,MCM4,0.003045796
PARP1,MCM5,0.001554647
PARP1,MCM6,0.00290425
PARP1,MCM7,0.002327361
PARP1,MEAF6,0.001085538
PARP1,MECP2,0.003159564
PARP1,MSH2,0.00026009
PARP1,MSH6,0.000315327
PARP1,MSL1,0.000352375
PARP1,MTA1,0.00027781
PARP1,MTA2,0.001474118
PARP1,NFIC;NFIA,0.001335099
PARP1,NR2F2,0.000634224
PARP1,NUMA1,0.000321206
PARP1,NUP188,8.71E-05
PARP1,PARP2,0.000588127
PARP1,PBRM1,0.000249047
PARP1,PHF10,0.000169631
PARP1,PHF14,0.000825084
PARP1,PIP5K1A,0.000231811
PARP1,PKNOX1;PKNOX2,0.000629464
PARP1,PMS2P11,0.003778393
PARP1,PNKP,0.016700269
PARP1,POGZ,0.000192815
PARP1,POLB,0.027415314
PARP1,PRKDC,0.005087069
PARP1,PRPF4B,0.001641719
PARP1,PRPS1,0.02127531
PARP1,PRPS2,0.007559539
PARP1,PRPSAP1,0.00156808
PARP1,PRPSAP2,0.003751234
PARP1,PSIP1,0.002335653
PARP1,RECQL,0.003599349
PARP1,RFC1,0.001644308
PARP1,RFC2,0.000127721
PARP1,RFC3,0.000838493
PARP1,RFC4,0.006030106
PARP1,RFC5,0.003006113
PARP1,RNF146,0.000937483
PARP1,RNF2,0.003278679
PARP1,RPL7L1,0.000150036
PARP1,RPS27A,0.276306541
PARP1,RRM1,0.000238625
PARP1,RSF1,0.002006958
PARP1,RYBP,0.000113637
PARP1,SAP30,0.002029888
PARP1,SHPRH,0.000276254
PARP1,SIN3A,0.00069203
PARP1,SMARCA1,0.000804058
PARP1,SMARCA4,0.000506509
PARP1,SMARCA5,0.007515239
PARP1,SMARCB1,0.00117696
PARP1,SMARCC2,0.000253142
PARP1,SRBD1,0.003600263
PARP1,SSRP1,0.001360273
PARP1,STAM2,1.30E-06
PARP1,SUPT16H,0.001189139
PARP1,TDP1,0.004490719
PARP1,TFAM,0.027802257
PARP1,TFAP2A,0.001674317
PARP1,TFCP2,0.003364452
PARP1,TMX1,0.000364221
PARP1,TOP1,0.006641923
PARP1,TOP2A,0.007288243
PARP1,TOP2B,0.004003273
PARP1,TPX2,0.002595955
PARP1,UBP1,0.000422726
PARP1,UHRF1,0.000778984
PARP1,VPS72,0.000500913
PARP1,WHSC1,9.49E-05
PARP1,XPC,0.000505922
PARP1,XRCC1,0.063222796
PARP1,XRCC5,0.022194358
PARP1,XRCC6,0.032495598
PARP1,YBX1,0.024045102
PARP1,YBX3,0.001144825
PARP1,ZFP64,0.000289132
PARP1,ZNF512,0.001072307
PASK,AKAP8,0.004715793
PASK,ERCC6L,0.004225095
PASK,POU2F1,0.015806819
PATZ1,NDUFA3,0.186903932
PBK,KAT8,0.000683299
PBK,KIAA1429,9.76E-05
PBK,MSL1,0.001210105
PBK,PRPF40A,0.00085138
PBK,RBM25,0.002378153
PBK,SUB1,0.067254774
PBK,XRCC1,4.66E-05
PCNA,DCLRE1A,0.009473813
PCNA,FEN1,0.13881324
PCNA,RFC1,0.004262319
PCNA,RFC2,0.014318842
PCNA,RFC4,0.014627919
PDAP1,DIMT1,0.001264383
PDAP1,PRMT1,0.000506033
PDAP1,RAI1,7.21E-06
PDCD11,PKN2,14.17430013
PDCD6,HEBP2,0.036998845
PDCD6,IST1,0.002675878
PDCD6,MAP1B,0.015846241
PDCD6,NEDD8;NEDD8-MDP1,0.003698357
PDCD6,PDCD6IP,0.000575018
PDCD6,PEF1,0.017041487
PDCD6,SEC13,0.04032345
PDCD6,SEC23IP,0.230749591
PDCD6,SEC31A,0.079948858
PDCD6IP,ARL8B,0.001954297
PDCD6IP,CEP55,0.003536261
PDCD6IP,GEMIN5,0.000350114
PDCD6IP,RNF2,0.010200284
PDCD6IP,SYN2,0.00084766
PDCL3,ACTR1B,0.001249544
PDCL3,ACTR2,0.053069258
PDCL3,CCT2,0.808270694
PDCL3,CCT3,0.898316935
PDCL3,CCT4,0.757793328
PDCL3,CCT5,0.851241523
PDCL3,CCT6A,0.709791344
PDCL3,CCT7,0.580813641
PDCL3,CCT8,0.930245101
PDCL3,NDUFA3,0.004248229
PDCL3,PDCD5,0.002782992
PDCL3,PDCL,0.006845447
PDCL3,PFDN1,0.002919314
PDCL3,PFDN5,0.003566419
PDCL3,TCP1,1.020230793
PDCL3,UTRN,0.000536238
PDPK1,CASP3,7.48E-05
PDPK1,CDSN,0.004779937
PDPK1,PDPK1;PDPK2P,1
PDZD8,AIMP1,0.156705541
PDZD8,ALYREF,0.311096802
PDZD8,CCDC124,0.133940129
PDZD8,CDC37,0.264396236
PDZD8,CHMP4A,0.036004995
PDZD8,DCTN2,0.070812882
PDZD8,DDX17,0.139405615
PDZD8,DDX39B,0.330388918
PDZD8,DDX5,0.415756105
PDZD8,DHX9,0.091420108
PDZD8,EFTUD2,0.032408613
PDZD8,EIF3A,0.099032729
PDZD8,EIF3B,0.425316257
PDZD8,EIF3C,0.103095433
PDZD8,EIF3CL,0.172663846
PDZD8,EIF3D,0.137920394
PDZD8,EIF3G,0.304894045
PDZD8,EIF3H,0.065404152
PDZD8,EIF3I,0.440676512
PDZD8,EIF3J,0.074970936
PDZD8,EIF3K,0.28667747
PDZD8,EIF3L,0.229577861
PDZD8,EIF4A1,0.284658233
PDZD8,EIF4E,0.073043985
PDZD8,EIF4G1,0.043049379
PDZD8,ENAH,0.052278949
PDZD8,EPRS,0.144992101
PDZD8,EPS15L1,0.48922652
PDZD8,EZR,0.130200624
PDZD8,FUBP1,0.404759167
PDZD8,GLRX3,0.051167029
PDZD8,GNL3,0.096097491
PDZD8,H1FX,0.5377862
PDZD8,HDLBP,0.021112157
PDZD8,HIST2H2AA3;HIST2H2AC,11.90266597
PDZD8,HNRNPC,0.794271824
PDZD8,HNRNPK,0.226798336
PDZD8,HNRNPL,0.163565917
PDZD8,HNRNPM,0.105176766
PDZD8,IARS,0.031185197
PDZD8,ILF3,0.276330565
PDZD8,KARS,0.093084636
PDZD8,KIF11,0.004366427
PDZD8,KTN1,0.079547426
PDZD8,LARS,0.04603241
PDZD8,MAP4,0.039765813
PDZD8,MARS,0.137356069
PDZD8,MATR3,0.074251933
PDZD8,MYH9,0.369654992
PDZD8,NACA,2.135284893
PDZD8,NPM1,1.11388976
PDZD8,NUMA1,0.021477867
PDZD8,NUP50,0.017928589
PDZD8,PABPC1,3.988572922
PDZD8,PABPC4,0.410824573
PDZD8,PABPN1,0.336603938
PDZD8,PFDN2,0.101535047
PDZD8,PRMT1,0.229141256
PDZD8,PRPF6,0.011457584
PDZD8,PRPS1;PRPS1L1,0.355079531
PDZD8,PRRC2C,0.02412603
PDZD8,PSMC6,0.047794622
PDZD8,PSMD3,0.077305335
PDZD8,PSMD6,0.042168285
PDZD8,PSMD7,0.049153493
PDZD8,RANGAP1,0.003601766
PDZD8,RARS,0.063224973
PDZD8,RBM8A,0.213615525
PDZD8,RBMX;RBMXL2,0.951704876
PDZD8,RPL10,0.767200044
PDZD8,RPL10A,2.264696098
PDZD8,RPL11,1.701915601
PDZD8,RPL12,3.277695467
PDZD8,RPL13,2.329772899
PDZD8,RPL13A;RPL13A,3.513217833
PDZD8,RPL15,0.816785154
PDZD8,RPL17;RPL17-C18ORF32,2.696570831
PDZD8,RPL18,1.660003485
PDZD8,RPL18A,0.438391009
PDZD8,RPL19,1.305869838
PDZD8,RPL21,3.410343962
PDZD8,RPL22,2.882711971
PDZD8,RPL23,0.884318697
PDZD8,RPL23A,3.779729337
PDZD8,RPL24,1.8833101
PDZD8,RPL27,7.667877679
PDZD8,RPL27A,4.055880815
PDZD8,RPL28,0.892972485
PDZD8,RPL29,0.757657514
PDZD8,RPL3,1.839782722
PDZD8,RPL30,1.159784631
PDZD8,RPL31,3.191967242
PDZD8,RPL32,2.1572615
PDZD8,RPL34,2.82174804
PDZD8,RPL35,1.305584016
PDZD8,RPL35A,1.75958994
PDZD8,RPL36,0.489207179
PDZD8,RPL37A,0.906954522
PDZD8,RPL38,1.022577104
PDZD8,RPL39P5;RPL39,1.554270779
PDZD8,RPL4,2.018463147
PDZD8,RPL5,3.430188186
PDZD8,RPL6,2.147421589
PDZD8,RPL7,2.532910786
PDZD8,RPL7A,3.547555006
PDZD8,RPL8,2.048156722
PDZD8,RPL9,2.071724386
PDZD8,RPLP0;RPLP0P6,2.019817041
PDZD8,RPLP1,2.280860777
PDZD8,RPLP2,13.3888552
PDZD8,RPS12,1.759371966
PDZD8,RPS13,0.841172837
PDZD8,RPS15,0.654047047
PDZD8,RPS15A,0.760650609
PDZD8,RPS16,1.634565006
PDZD8,RPS18,1.07586252
PDZD8,RPS19,9.96949817
PDZD8,RPS2,2.000741636
PDZD8,RPS20,2.966962886
PDZD8,RPS23,0.947511181
PDZD8,RPS24,0.9560751
PDZD8,RPS25,3.987412441
PDZD8,RPS26;RPS26P11,0.153170587
PDZD8,RPS28,6.746907127
PDZD8,RPS3,2.25251622
PDZD8,RPS3A,3.037119232
PDZD8,RPS4X,1.11080589
PDZD8,RPS6,2.238954522
PDZD8,RPS7,1.324959749
PDZD8,RPS8,4.18730019
PDZD8,RPS9,1.566821165
PDZD8,RPSA,2.570803711
PDZD8,SMARCA5,0.015218666
PDZD8,SNRNP40,0.074016287
PDZD8,SPAG9,0.004449677
PDZD8,SRP72,0.065674462
PDZD8,ST13;ST13P4;ST13P5,0.286853691
PDZD8,STAM,0.02937207
PDZD8,STAU1,0.052780265
PDZD8,TCERG1,0.019896009
PDZD8,THRAP3,0.01407867
PDZD8,TMPO,0.254249061
PDZD8,TOP2A,0.017546162
PDZD8,USO1,0.044825187
PDZD8,XRCC5,0.101577898
PDZD8,XRCC6,0.411314803
PDZD8,YTHDF2,0.100866151
PES1,BOP1,1.614759861
PES1,RPL7L1,0.381489023
PES1,UTP14A,0.028791557
PES1,WDR12,2.114069659
PEX3,ABCD3,0.000985119
PEX3,PEX19,0.371369338
PFDN6,ASNSD1,0.246009945
PFDN6,KIF21B,0.012603866
PFDN6,PDRG1,0.045764761
PFDN6,PFDN1,0.315908891
PFDN6,PFDN2,0.367298414
PFDN6,PFDN4,0.171582665
PFDN6,PFDN5,0.394968261
PFDN6,POLR2E,0.059654448
PFDN6,POLR2K,0.001380966
PFDN6,RPAP3,0.035734954
PFDN6,RUVBL1,0.053899756
PFDN6,RUVBL2,0.185924971
PFDN6,URI1,0.040463162
PFDN6,UXT,0.009034844
PFDN6,VBP1,0.25346246
PFN1,ABI1,0.058930959
PFN1,ACTA2;ACTG2,0.000986726
PFN1,BPIFA3,0.059159418
PFN1,BRK1,0.108491865
PFN1,CYFIP1,0.028131436
PFN1,DIAPH2,0.003584148
PFN1,EVL,0.076779001
PFN1,FMN2,0.020210882
PFN1,FMNL2,0.000251225
PFN1,KIAA1522,0.045620861
PFN1,MTFR1,0.005445963
PFN1,NHSL1,0.000458632
PFN1,RAPH1,0.005941235
PFN1,RPS4X,0.059183813
PFN1,SEC61A1,0.003885495
PFN1,SOWAHC,0.014879007
PFN1,VASP,0.351060906
PFN1,WASF1,0.044640098
PFN1,WASF2,0.112293763
PFN1,WASL,0.010485653
PGK1,CLPTM1,6.54E-06
PGK1,GNL1,0.000141369
PGK1,NAPA,1.79E-05
PGK1,PGK2,0.000194585
PGK1,PRPF6,2.77E-05
PGK1,UNNAMED,
PGRMC1,ALDH3A2,0.000270868
PGRMC1,AP3S1,6.40E-05
PGRMC1,ATP13A1,0.002717211
PGRMC1,ATP2A2,0.000155583
PGRMC1,BCAP29,0.000969994
PGRMC1,BCAP31,0.033473199
PGRMC1,BET1;DKFZP781C0425,0.000119263
PGRMC1,BNIP1,0.001616289
PGRMC1,CANX,0.001026638
PGRMC1,CEPT1,0.000176802
PGRMC1,CISD2,0.005513301
PGRMC1,CKAP4,9.67E-07
PGRMC1,CYP51A1,0.036599421
PGRMC1,DDOST,0.002301528
PGRMC1,DHCR24,0.002075295
PGRMC1,DHCR7,0.001480114
PGRMC1,EMC2,4.99E-05
PGRMC1,EMC8,0.000346961
PGRMC1,ERLIN2,0.001369596
PGRMC1,ERMP1,0.000946724
PGRMC1,ESYT1,0.000237744
PGRMC1,GPX8,0.002539652
PGRMC1,HACD3,0.00846097
PGRMC1,KIAA1429,5.22E-05
PGRMC1,KRTCAP2,0.005957669
PGRMC1,LBR,0.005521685
PGRMC1,LCLAT1,0.003877472
PGRMC1,MICAL2,0.000325188
PGRMC1,MLEC,0.000898981
PGRMC1,NBAS,2.58E-05
PGRMC1,NSF,0.000430349
PGRMC1,OSBPL8,5.99E-05
PGRMC1,PGRMC2,0.001828322
PGRMC1,PIGK,0.002208624
PGRMC1,POR,0.000567982
PGRMC1,RAB29,0.001926955
PGRMC1,RAB9A;RAB9B,0.002507442
PGRMC1,RDH11,0.000729522
PGRMC1,RINT1,0.000209045
PGRMC1,RPN1,0.005362166
PGRMC1,RPN2,0.003721077
PGRMC1,RTN3,0.000853622
PGRMC1,SCD,0.006781621
PGRMC1,SCFD1,0.0014895
PGRMC1,SPCS2,9.30E-05
PGRMC1,SPCS3,0.002601638
PGRMC1,SPTLC1,0.000603764
PGRMC1,SRPRB,0.001511205
PGRMC1,SSR1,0.008905387
PGRMC1,SSR3,0.00517142
PGRMC1,SSR4,0.016977929
PGRMC1,STT3A,0.000799454
PGRMC1,STX18,0.000204484
PGRMC1,STX5,3.92E-05
PGRMC1,TECR,0.002804059
PGRMC1,TMCO1,0.002871383
PGRMC1,TMED10,0.014587436
PGRMC1,TMED2,0.002001825
PGRMC1,TMED3,0.001240046
PGRMC1,TMED7-TICAM2;TMED7,0.003314601
PGRMC1,TMED9,0.003592649
PGRMC1,TMEM33,0.007846697
PGRMC1,TMPO,0.010041753
PGRMC1,UFL1,0.000128471
PGRMC1,VAPA,0.00228455
PGRMC1,VAPB,0.017213497
PGRMC1,VCP,0.001847606
PGRMC1,ZMPSTE24,0.004450115
PGRMC1,ZNF629,0.000116978
PGRMC1,ZW10,0.000710526
PGRMC2,ATP13A1,4.29E-05
PGRMC2,ATP2A2,0.000606266
PGRMC2,BCAP31,0.006127608
PGRMC2,CANX,0.005188917
PGRMC2,CCDC47,0.057592177
PGRMC2,ITPRIP,0.00926044
PGRMC2,LBR,0.002602001
PGRMC2,PNPLA6,0.00614786
PGRMC2,POR,0.031829945
PGRMC2,RAB29,0.007709233
PGRMC2,SPCS3,0.019338236
PGRMC2,SPTLC1,0.000116066
PGRMC2,SSR1,0.004549754
PGRMC2,VAPA,0.025910573
PHAX,ANKHD1,0.009035591
PHAX,BCOR,0.017756987
PHAX,CHD8,0.006061199
PHAX,EEF1A1;EEF1A1P5,1.367902881
PHAX,FLNB,0.027397874
PHAX,FLNC,0.010683298
PHAX,KPNA2,0.604135237
PHAX,KPNB1,0.192522703
PHAX,LIMD1,0.128983058
PHAX,NCBP1,0.962580209
PHAX,NFYA,0.063772096
PHAX,PCF11,0.004571202
PHAX,RAF1,0.022444708
PHAX,SKA3,0.015969727
PHAX,SRRT,0.385920008
PHAX,STK3,0.003334389
PHAX,USF2;USF1,0.049767506
PHAX,YTHDF2,0.255350551
PHAX,ZNF148,0.033064787
PHAX,ZNF703,0.046295274
PHF10,ACTL6A,0.09570432
PHF10,BRD7,0.781511964
PHF10,KPNA2,0.256530294
PHF10,NVL,0.617111009
PHF10,PBRM1,0.623297685
PHF10,RRP12,0.002926767
PHF10,SMARCA4,0.279763821
PHF10,SMARCB1,1.301545285
PHF10,SMARCC1,0.465718267
PHF10,SMARCC2,0.147721957
PHF10,SMARCE1,0.601614373
PHF10,STK32C,1.844470282
PHGDH,ACADM,0.000545492
PHGDH,AIFM1,0.002395827
PHGDH,ALDH1B1,0.000294031
PHGDH,ATP5A1,0.003720823
PHGDH,ATP5J,0.003248783
PHGDH,C1QBP,0.02393799
PHGDH,COX5A,0.00632221
PHGDH,DLD,0.000842901
PHGDH,EPN1,0.001184521
PHGDH,ETFB,0.001307914
PHGDH,HSPD1,0.016357789
PHGDH,LETM1,0.000518498
PHGDH,MDH2,0.00826771
PHGDH,MTHFD2,0.001058068
PHGDH,NANS,0.03217172
PHGDH,NDUFAF2,0.002592063
PHGDH,NDUFB3,0.000926303
PHGDH,OAT,0.000580527
PHGDH,PDHB,0.00130722
PHGDH,PHB2,0.002330655
PHGDH,SLC25A6,0.002284537
PHGDH,TIMM44,0.000490466
PHGDH,TRAP1,0.001002203
PHGDH,UQCRB,0.001276953
PHGDH,UQCRC1,0.001529749
PHGDH,UQCRFS1;UQCRFS1P1,0.00197658
PHGDH,ZNF280C,0.000537536
PHKG2,CALM2;CALM1;CALM3,9.506202378
PHKG2,CALML3,0.939806382
PHKG2,PHKA1,3.351347061
PHKG2,PHKA2,2.481509285
PHKG2,PHKB,1.501943324
PHKG2,PRPF40A,0.011677427
PHKG2,SNX1,0.001418075
PHKG2,TIAM1,0.000316055
PI4K2A,ALDH1A1,8.114892061
PI4KA,EFR3A,0.304222043
PI4KA,EFR3B,0.229296542
PI4KA,FAM126A,1.692952679
PI4KA,FAM126B,1.500300575
PI4KA,TTC7A,0.081749406
PI4KA,TTC7B,0.643577816
PICALM,CCSER2,0.000187013
PICALM,HIST2H2AA3;HIST2H2AC,0.607539179
PICALM,HOXA11,4.78E-05
PICALM,HSPA5,0.018834274
PICALM,MLEC,0.000231993
PICALM,PARP1,0.006427898
PICALM,RPN1,0.004379815
PICALM,RPN2,0.001119714
PICALM,STT3B,0.000747727
PIK3C2A,ACTN4,0.008854421
PIK3C2A,AKR1C2;AKR1C1,0.013827279
PIK3C2A,ALDH1A1,0.126358014
PIK3C2A,NQO1,0.022791887
PIK3C2A,PFN1,0.100853752
PIK3C2A,TMSB10,1.05127996
PIK3C3,BECN1,0.948389866
PIK3C3,KIAA0226,0.058761407
PIK3C3,PIK3R4,2.076666298
PIK3C3,UVRAG,1.027548475
PIK3CB,TPR,256.371479
PIK3R1,IRS4,0.079428357
PIK3R1,NISCH,0.009554747
PIK3R1,PIK3CA,0.079334549
PIK3R1,PIK3CB,0.255916596
PIK3R1,PIK3CD,0.071195681
PIK3R1,PIK3R2,0.078769831
PIK3R1,PIK3R3,0.000278557
PIK3R1,PPP5C,0.014131924
PIK3R1,WDR6,0.10123677
PIK3R2,HSP90AA1,0.315423308
PIK3R2,IRS4,0.148422552
PIK3R2,NDUFB10,0.002651387
PIK3R2,NISCH,0.014657578
PIK3R2,PIK3CA,0.061631453
PIK3R2,PIK3CB;DKFZP779K1237,0.167921506
PIK3R2,PIK3R1,0.011519531
PIK3R2,RPL30,0.092449339
PIK3R2,USP9X,0.002357484
PIK3R2,WDR6,0.082387046
PIK3R2,YWHAE,0.161295373
PIK3R2,YWHAZ,0.194195034
PIK3R3,GPC4,10.13224989
PIK3R3,HSPD1,171.5624781
PIK3R4,CKM,0.071509613
PIK3R4,FLII,0.530210515
PIK3R4,RPL30,9.891899118
PIK3R4,RPL7,6.816237412
PIKFYVE,FIG4,0.160568173
PIN4,EIF2B5,0.000143469
PIN4,FAM21A;FAM21C,0.000133366
PIN4,MAP4K4,3.70E-05
PIN4,PARS2,0.003130964
PIN4,RACGAP1,0.000709473
PIN4,RCL1,0.000229837
PIN4,RNF10,0.001088451
PIN4,SEC22B,0.000431002
PIN4,SYNRG,0.001345446
PIN4,TMEM55B,0.000252849
PIN4,TPM1,0.00078418
PIP4K2A,AHCYL1,0.212582402
PIP4K2A,EIF3K,0.032550065
PIP4K2A,PIP4K2B,0.040752574
PIP4K2A,PIP4K2C,2.037250517
PIP4K2A,RPL30,0.182350443
PIP4K2A,RPS14,0.216983602
PIP4K2A,RPS23,0.058666355
PIP4K2A,UBE2O,0.00508611
PIP4K2C,ACTR2,7.102723602
PIP4K2C,CHERP,3.317331506
PIP4K2C,HSPD1,21.60455639
PIP4K2C,PIP4K2A,5.76041841
PIP4P1,ARL8B,0.032908407
PIP4P1,BLOC1S2,0.278568776
PIP4P1,C10ORF32-ASMT;C10ORF32,0.613366729
PIP4P1,LAMTOR1,0.373600436
PIP4P1,LAMTOR2,0.063713261
PIP4P1,LAMTOR3,0.603587312
PIP4P1,LAMTOR5,0.501100508
PIP4P1,LOH12CR1,0.284987072
PIP4P1,RAB2A,0.564103427
PIP4P1,RAB39B,0.024637078
PIP4P1,SCAMP1,0.026386628
PIP4P1,SLC6A15,0.023583945
PIP4P1,TMEM55B,1
PIP4P1,TPD52,0.033946344
PIP4P1,TPD52L2,0.041742719
PIP4P1,VPS13C,0.036156984
PIP5K1A,ALDH1A1,0.044846241
PIP5K1C,PGBD5,0.022607341
PIP5K1C,SNX4,6.29E-05
PIP5K2B,AHCYL1,0.030474553
PIP5K2B,PIP4K2A,0.162596151
PIP5K2B,PIP4K2B,1
PIP5K2B,PIP4K2C,0.605876321
PIP5K2B,USP9X,0.004065978
PKM,PAWR,0.024708705
PKM,TRUB1,0.000121236
PKMYT1,CCNB1,
PKMYT1,CCNB2;CCNB2V,
PKMYT1,CDC2;CDK1,
