target_gene_name,interactor_gene_name,pval
POLR2K,POLR3K,10.98786142
POLR2K,PPP2R1A,3.386979282
POLR2K,PPP2R1B,7.631850752
POLR2K,RPAP1,52.87323229
POLR2K,RPAP2,25.65532304
POLR2K,RPAP3,9.007821814
POLR2K,RPRD1A,32.66011518
POLR2K,RPRD1B,8.009571228
POLR2K,RUVBL1,5.114291806
POLR2K,RUVBL2,4.168856219
POLR2K,SUPT4H1,4.847615971
POLR2K,SUPT5H,7.708777191
POLR2K,SUPT6H,15.81924658
POLR2K,TANGO6,7.062392224
POLR2K,TRMT1L,15.4645079
POLR2K,TTF2,3.482410693
POLR2K,TWISTNB,31.19981173
POLR2K,URI1,21.57187578
POLR2K,UVRAG,9.352014992
POLR2K,UXT,8.022513466
POLR2K,VWA9,4.819112722
POLR2K,WDR92;DKFZP434B156,8.368417565
POLR2K,ZNF655,4.251236347
POLR3A,BDP1,11.66938334
POLR3A,CRCP,24.22765211
POLR3A,MYL12B,3.037666359
POLR3A,POLR1C,30.97849279
POLR3A,POLR1D,32.61719285
POLR3A,POLR2E,24.27017365
POLR3A,POLR2H,4.451681025
POLR3A,POLR2K,43.31373098
POLR3A,POLR2L,2.80756106
POLR3A,POLR3B,31.30594375
POLR3A,POLR3C,53.97382665
POLR3A,POLR3D,45.27128859
POLR3A,POLR3E,57.11392368
POLR3A,POLR3F,35.1614885
POLR3A,POLR3G,51.46613438
POLR3A,POLR3H,39.60030932
POLR3A,POLR3K,3.666685153
POLR3A,TRMT1L,10.23505175
POLR3B,APPL2,3.479216486
POLR3B,ASNSD1,10.31689804
POLR3B,BDP1,38.97307516
POLR3B,BRF1,24.89052999
POLR3B,CRCP,39.66185203
POLR3B,GPN1,18.71666435
POLR3B,GPN3,13.70014817
POLR3B,MAF1,7.083846185
POLR3B,PFDN2,4.585939221
POLR3B,PFDN6,4.394030982
POLR3B,PIK3C2A,4.994636475
POLR3B,POLR1C,52.29560231
POLR3B,POLR1D,39.78502897
POLR3B,POLR2E,30.43070443
POLR3B,POLR2F,8.254373214
POLR3B,POLR2H,5.817535649
POLR3B,POLR2K,52.63994956
POLR3B,POLR2L,6.093685501
POLR3B,POLR3A,28.68575259
POLR3B,POLR3C,68.21605669
POLR3B,POLR3D,51.95613072
POLR3B,POLR3E,78.77025258
POLR3B,POLR3F,49.18748483
POLR3B,POLR3G,76.50935135
POLR3B,POLR3GL,9.27263569
POLR3B,POLR3H,60.96899592
POLR3B,POLR3K,9.03418233
POLR3B,RPAP3,7.79109131
POLR3B,TRMT1L,17.8904704
POLR3B,URI1,20.21657061
POLR3B,UVRAG,11.68779826
POLR3B,UXT,6.556267433
POLR3C,CRCP,12.15611188
POLR3C,KPNA2,7.798713766
POLR3C,POLR1C,29.9488012
POLR3C,POLR1D,10.65888378
POLR3C,POLR2E,13.53006488
POLR3C,POLR2K,21.10583332
POLR3C,POLR3A,25.14572078
POLR3C,POLR3B,28.37344787
POLR3C,POLR3D,34.39005106
POLR3C,POLR3E,40.41921394
POLR3C,POLR3F,42.90908177
POLR3C,POLR3G,59.05754283
POLR3C,POLR3H,16.77573099
POLR3D,BDP1,4.747365701
POLR3D,CRCP,17.49735364
POLR3D,GPN3,5.290000141
POLR3D,POLR1C,26.429001
POLR3D,POLR1D,33.80956888
POLR3D,POLR2E,18.76977587
POLR3D,POLR2K,34.46419274
POLR3D,POLR3A,19.48412793
POLR3D,POLR3B,34.59886949
POLR3D,POLR3C,50.98618532
POLR3D,POLR3E,57.88358578
POLR3D,POLR3F,30.52436004
POLR3D,POLR3G,48.36777481
POLR3D,POLR3H,28.31161139
POLR3D,URI1,8.808949368
POLR3E,ACADM,4.125306847
POLR3E,BDP1,9.189863991
POLR3E,CRCP,64.0005124
POLR3E,HK2,4.318099026
POLR3E,MAF1,41.68449748
POLR3E,PDHA1,4.430110169
POLR3E,POLR1C,47.7636633
POLR3E,POLR1D,75.31552677
POLR3E,POLR2E,38.67265463
POLR3E,POLR2F,10.94744627
POLR3E,POLR2H,54.34056836
POLR3E,POLR2K,31.04987995
POLR3E,POLR2L,121.0304692
POLR3E,POLR3A,10.78550937
POLR3E,POLR3B,83.85379566
POLR3E,POLR3C,91.55874172
POLR3E,POLR3D,114.851589
POLR3E,POLR3F,75.86536095
POLR3E,POLR3G,74.93223619
POLR3E,POLR3GL,15.27906335
POLR3E,POLR3H,33.47015139
POLR3E,POLR3K,32.05059396
POLR3E,PRDX3,5.086919377
POLR3E,TPRKB,10.52326844
POLR3E,TRMT1L,19.66772211
POLR3E,TSFM,5.224137608
POLR3E,UVRAG,27.21979986
POLR3F,APPL2,2.618395947
POLR3F,BDP1,36.48928839
POLR3F,BRF1,5.442654606
POLR3F,CRCP,39.13418618
POLR3F,KPNA2,3.402514721
POLR3F,MAF1,5.449768221
POLR3F,POLR1C,45.00163875
POLR3F,POLR1D,42.31876329
POLR3F,POLR2E,34.92712592
POLR3F,POLR2F,15.07587864
POLR3F,POLR2H,5.976913776
POLR3F,POLR2K,66.9598746
POLR3F,POLR2L,8.090548902
POLR3F,POLR3A,28.96138635
POLR3F,POLR3B,39.10390294
POLR3F,POLR3C,62.87049728
POLR3F,POLR3D,52.97578533
POLR3F,POLR3E,72.39988226
POLR3F,POLR3G,59.64435087
POLR3F,POLR3GL,6.799596298
POLR3F,POLR3H,56.08096677
POLR3F,POLR3K,11.44895988
POLR3F,TRMT1L,12.49300683
POLR3F,UVRAG,9.756438765
POLR3G,CRCP,15.15085699
POLR3G,POLR1C,28.6250038
POLR3G,POLR1D,30.00542219
POLR3G,POLR2E,18.54603824
POLR3G,POLR2K,35.80559259
POLR3G,POLR3A,23.75299888
POLR3G,POLR3B,32.8982212
POLR3G,POLR3C,57.32931808
POLR3G,POLR3D,34.74542513
POLR3G,POLR3E,52.39320528
POLR3G,POLR3F,33.36457481
POLR3G,POLR3H,23.75110253
POLR3GL,CRCP,21.04824425
POLR3GL,POLR1C,31.51685373
POLR3GL,POLR1D,22.25719325
POLR3GL,POLR2E,19.75122486
POLR3GL,POLR2H,3.296778808
POLR3GL,POLR2K,25.48413203
POLR3GL,POLR3A,22.88902706
POLR3GL,POLR3B,29.24970741
POLR3GL,POLR3C,50.73487844
POLR3GL,POLR3D,39.70393372
POLR3GL,POLR3E,52.23578142
POLR3GL,POLR3F,31.51198979
POLR3GL,POLR3G,28.68163745
POLR3GL,POLR3H,28.26895167
POLR3GL,SNX8,6.113224941
POLR3GL,TRMT1L,3.460285058
POLR3H,APPL2,3.08571777
POLR3H,BDP1,2.711439085
POLR3H,CRCP,20.0276009
POLR3H,CUL1,29.87318627
POLR3H,POLR1C,34.71647437
POLR3H,POLR1D,28.38191712
POLR3H,POLR2E,20.67927264
POLR3H,POLR2H,3.567509888
POLR3H,POLR2K,35.3056217
POLR3H,POLR2L,2.537681618
POLR3H,POLR3A,24.20179286
POLR3H,POLR3B,28.74494729
POLR3H,POLR3C,51.27697261
POLR3H,POLR3D,46.13919671
POLR3H,POLR3E,52.51405548
POLR3H,POLR3F,34.4511636
POLR3H,POLR3G,43.4416116
POLR3H,WDR62,3.038562682
POT1,TERF2,9.347023797
POT1,TINF2,6.962151916
PPIP5K1,MYH14,5.324843379
PPIP5K2,NUP88,4.616204986
PPM1G,ARCN1,12.17831876
PPM1G,C11ORF31;SELH,64.11119842
PPM1G,COPA,24.62268083
PPM1G,COPB1,14.14097859
PPM1G,COPB2,18.62540907
PPM1G,COPE,13.98010889
PPM1G,COPG1,10.03444424
PPM1G,COPG2,6.856194246
PPM1G,COPZ1,12.02453752
PPM1G,DACH1,31.25424217
PPM1G,DAP3,3.534844857
PPM1G,DNTTIP1,12.75963459
PPM1G,FOXK1,4.45271583
PPM1G,FOXK2,5.133836672
PPM1G,H2AFX;HIST1H2AA,6.357223329
PPM1G,HIST1H2AB,4.579833838
PPM1G,HIST1H2BL,3.799573811
PPM1G,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,7.200362708
PPM1G,HIST2H2AA3;HIST2H2AC;H2AFJ,8.333035778
PPM1G,HIST2H2AB,4.433729382
PPM1G,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,7.544034076
PPM1G,HIST3H2BB,5.809917335
PPM1G,KPNA2,5.208394714
PPM1G,KPNB1,6.727861652
PPM1G,MRPS7,3.989523931
PPM1G,NUDCD1,10.0198757
PPM1G,RSBN1L,10.12234695
PPM1G,SBDS,16.03300596
PPM1G,SRP14,4.563131247
PPM1G,SRP9;DKFZP564M2223,5.17003619
PPM1G,TFAM,7.600824618
PPM1G,TPX2,5.639630662
PPM1G,TRIM28,3.931856012
PPM1G,TRIM56,5.551284484
PPM1G,USP7,59.50940035
PPM1G,WDR12,5.567253972
PPM1G,WNK3,3.884810216
PPM1G,XRCC5,15.45148294
PPM1G,XRCC6,7.70506904
PPP2CA,ANKLE2,20.91533794
PPP2CA,ARHGEF2,9.552629122
PPP2CA,ASUN,4.138500957
PPP2CA,C7ORF26,18.25022362
PPP2CA,CCDC6,10.50384295
PPP2CA,CCT2,25.74999764
PPP2CA,CCT3,15.22706962
PPP2CA,CCT4,16.93667554
PPP2CA,CCT5,19.40668961
PPP2CA,CCT6A,11.49841112
PPP2CA,CCT7,12.82494214
PPP2CA,CCT8,25.23948731
PPP2CA,CEP350,59.93079594
PPP2CA,CEP78,8.015133628
PPP2CA,CPSF3L,26.72963176
PPP2CA,CTTNBP2NL,22.17839934
PPP2CA,ESPL1,9.481082563
PPP2CA,FGFR1OP,62.75561184
PPP2CA,FGFR1OP2,29.98843262
PPP2CA,HSPE1-MOB4;MOB4,5.089508061
PPP2CA,IGBP1,72.25284754
PPP2CA,INIP,8.820278401
PPP2CA,INTS1,15.97782239
PPP2CA,INTS10,12.71939184
PPP2CA,INTS12,21.83281962
PPP2CA,INTS2,7.348506777
PPP2CA,INTS3,25.00749256
PPP2CA,INTS4,10.46061034
PPP2CA,INTS6,15.37875818
PPP2CA,INTS7,7.790553826
PPP2CA,INTS8,9.661919981
PPP2CA,INTS9,10.48696822
PPP2CA,LPP,27.93118645
PPP2CA,NCKAP1,4.66156974
PPP2CA,NELFA,12.79736241
PPP2CA,NELFB,17.00248425
PPP2CA,NELFCD;TH1L,3.741201355
PPP2CA,NHSL1,7.304600911
PPP2CA,PDCD10,6.274095602
PPP2CA,POLR2A,10.26149019
PPP2CA,POLR2B,24.64033489
PPP2CA,POLR2C,10.11347126
PPP2CA,POLR2D,6.299836988
PPP2CA,POLR2E,9.147220606
PPP2CA,POLR2K,7.104775462
PPP2CA,PPFIA1,24.32989084
PPP2CA,PPFIA3,89.77434496
PPP2CA,PPFIBP1,8.241882011
PPP2CA,PPME1,69.65358151
PPP2CA,PPP2CB,20.35481739
PPP2CA,PPP2R1A,55.08492613
PPP2CA,PPP2R1B,22.31248518
PPP2CA,PPP2R2A,25.63931621
PPP2CA,PPP2R3A,47.80789809
PPP2CA,PPP2R3B,18.94652539
PPP2CA,PPP2R3C,19.9114933
PPP2CA,PPP2R5A,58.23753228
PPP2CA,PPP2R5B,27.43521506
PPP2CA,PPP2R5C,36.65497865
PPP2CA,PPP2R5D,25.72150289
PPP2CA,PPP2R5E,80.69813274
PPP2CA,PPP4R1,6.93515983
PPP2CA,PRR14L,44.55837019
PPP2CA,SGOL1,35.21834865
PPP2CA,SLMAP,46.84851395
PPP2CA,SOGA1,16.68912168
PPP2CA,SPECC1,6.491670776
PPP2CA,STK26;STK25,8.444067147
PPP2CA,STRIP1,49.53949213
PPP2CA,STRN,60.04290156
PPP2CA,STRN3,12.21608678
PPP2CA,STRN4,16.336374
PPP2CA,SUPT5H,5.412349057
PPP2CA,TBCCD1,14.27900241
PPP2CA,TCP1,9.959131722
PPP2CA,VWA9,4.09012757
PPP2CA,YWHAE,4.390263757
PPP2CB,CCT2,11.24888473
PPP2CB,CCT3,6.487241378
PPP2CB,CCT4,6.926546719
PPP2CB,CCT5,7.755093424
PPP2CB,CCT6A,8.615353093
PPP2CB,CCT7,7.370834305
PPP2CB,CCT8,8.219145967
PPP2CB,CEP350,4.873666793
PPP2CB,CTTNBP2NL,3.688940663
PPP2CB,FGFR1OP,36.85990733
PPP2CB,IGBP1,60.78034345
PPP2CB,PPME1,16.82156467
PPP2CB,PPP2R1A,14.67454638
PPP2CB,PPP2R1B,8.525737729
PPP2CB,PPP2R5D,8.652192537
PPP2CB,STRIP1,9.093917834
PPP2CB,STRN,35.22610774
PPP2CB,STRN3,5.876927385
PPP6R1,ANKRD28,83.66972771
PPP6R1,ANKRD44,8.645222334
PPP6R1,ANKRD52,56.35387772
PPP6R1,PPP6C,31.10949329
PPP6R1,PPP6R3,10.28805677
PRKAA1,CLIP4,3.10120346
PRKAA1,INCENP,2.951200428
PRKAA1,PRKAB1,62.24487598
PRKAA1,PRKAB2,72.22810496
PRKAA1,PRKAG1,9.872893853
PRKAA1,PRKAG2,15.09817227
PRKAA1,PRKAR2A,4.750207364
PRKAA1,SUB1,3.055277339
PRKACA,AKAP1,16.96529503
PRKACA,AKAP11,54.63840566
PRKACA,AKAP12,37.93542822
PRKACA,AKAP13,13.58783328
PRKACA,AKAP2,51.38567395
PRKACA,AKAP5,80.28227906
PRKACA,AKAP7,50.06178405
PRKACA,AKAP8,9.871276858
PRKACA,AKAP9,41.6353099
PRKACA,CDK5RAP2,5.981790921
PRKACA,CRYBG3,33.10909565
PRKACA,HK1,36.7765522
PRKACA,MAPRE1,16.18822018
PRKACA,NCS1,29.85405287
PRKACA,PABPC1;PABPC3,6.649200085
PRKACA,PALM2-AKAP2;PALM2,15.42672508
PRKACA,PDE4DIP,63.36423402
PRKACA,PDE7A,35.07521997
PRKACA,PKIA,28.29188097
PRKACA,PRKACB,86.61262803
PRKACA,PRKAR1A,25.75806802
PRKACA,PRKAR1B,22.10252378
PRKACA,PRKAR2A,34.79702952
PRKACA,PRKAR2B,97.6527209
PRKACA,VAPA,12.03582229
PRKACA,VAPB,6.873237734
PRKACA,VDAC1,8.349268305
PRKACA,VDAC2,9.953162263
PRKACA,VDAC3,12.68999848
PRKACA,YWHAE,7.666349764
PRKACA,YWHAZ,6.941194648
PRKACA,ZNF724P;ZNF708,7.74384927
PRKCD,POT1,4.284654241
PRKCI,LLGL1,133.2851566
PRKCI,LLGL2,43.57120552
PRKCI,PARD6B,54.75710162
PRKD2,PRKD1,66.08545207
PRKD2,PRKD3,64.8790854
PRKD2,PRPF40A,3.000396282
PRKD2,RBM25,5.971683671
PRKD2,SUB1,3.179329539
PRKD3,PRKD1,53.39088163
PRKD3,PRKD2,21.88745396
PRKDC,SUPT16H,3.871187659
PRKDC,XRCC5,29.24925196
PRKDC,XRCC6,16.84107552
PRMT9,RBM7,17.50929284
PRMT9,SF3B2,21.51920186
PRMT9,SF3B4,7.108518179
PRPF19,ACLY,6.561067091
PRPF19,AQR,47.86394826
PRPF19,BCAS2,18.2999713
PRPF19,C10ORF32-ASMT;C10ORF32,22.54448373
PRPF19,CCDC12,8.702547368
PRPF19,CDC5L,18.36541017
PRPF19,CRNKL1,12.1921192
PRPF19,CTNNBL1,25.1602251
PRPF19,CWC15,68.86967859
PRPF19,FAM50A,5.122858122
PRPF19,IFT57,29.78890789
PRPF19,IFT81,4.489898366
PRPF19,ISY1,15.0324106
PRPF19,KNSTRN,37.7029118
PRPF19,LINS,22.36551576
PRPF19,NDE1,21.13231208
PRPF19,PLRG1,26.51440264
PRPF19,PPIE,22.73934669
PRPF19,RNF20,8.401276772
PRPF19,RNF40,9.987541763
PRPF19,SENP6,36.1298244
PRPF19,XAB2,21.09650766
PRPF19,ZDBF2,38.41044764
PRPF19,ZNF830,35.05470545
PRPF4B,ACIN1,6.228391396
PRPF4B,ALKBH5,3.712152295
PRPF4B,ALYREF,3.809599312
PRPF4B,BCAS2,3.770430107
PRPF4B,BCL2L2;PABPN1,4.152694181
PRPF4B,BCLAF1,6.38205374
PRPF4B,CDC5L,4.030662759
PRPF4B,CHTOP,3.702624311
PRPF4B,CRNKL1,3.218958111
PRPF4B,CTNNBL1,3.85099587
PRPF4B,DDX23,13.48438541
PRPF4B,DDX39B,4.417730739
PRPF4B,EFTUD2,8.282913709
PRPF4B,EIF4A3,5.81755268
PRPF4B,ERH,6.159335569
PRPF4B,HNRNPA0,2.770190595
PRPF4B,HNRNPA3,3.077968263
PRPF4B,HNRNPC,3.15682773
PRPF4B,IK,4.29806016
PRPF4B,ILF3,2.761171859
PRPF4B,ISY1,2.971518509
PRPF4B,LSM4,5.868854031
PRPF4B,LSM5,2.256909161
PRPF4B,LSM6,3.554405756
PRPF4B,LSM7,26.87731502
PRPF4B,MAGOHB,4.301013469
PRPF4B,MFAP1,5.960999439
PRPF4B,NCBP1,25.0712326
PRPF4B,PLRG1,7.336157948
PRPF4B,PNN,4.839490533
PRPF4B,POLDIP3,6.14129773
PRPF4B,PPIH,13.06594048
PRPF4B,PPP1R8,9.717933186
PRPF4B,PRPF19,5.156902534
PRPF4B,PRPF3,23.06413893
PRPF4B,PRPF31,10.24089148
PRPF4B,PRPF4,38.46936459
PRPF4B,PRPF6,20.72044105
PRPF4B,PRPF8,12.65697498
PRPF4B,PRPS2,5.944884368
PRPF4B,RBM22,10.20311576
PRPF4B,RBM25,3.418068914
PRPF4B,RBM8A,5.852216653
PRPF4B,RNPS1,5.862557947
PRPF4B,SAP18,4.404277987
PRPF4B,SART1,25.06302315
PRPF4B,SF3A1,4.51382585
PRPF4B,SF3B1,3.487892803
PRPF4B,SF3B2,3.37605314
PRPF4B,SF3B3,3.080777654
PRPF4B,SMNDC1,3.958886955
PRPF4B,SNRNP200,7.983512567
PRPF4B,SNRNP40;DKFZP434D199,11.11096672
PRPF4B,SNRPA1,3.661080719
PRPF4B,SNRPC,2.858152465
PRPF4B,SNRPD1,5.914969466
PRPF4B,SNRPD2,3.158893639
PRPF4B,SNRPE,6.290335328
PRPF4B,SNW1,4.393102815
PRPF4B,SRRT,22.82894271
PRPF4B,SUB1,2.821607579
PRPF4B,TCERG1,3.82844034
PRPF4B,TFIP11,4.540723841
PRPF4B,THOC1,7.410841275
PRPF4B,THOC7;NIF3L1BP1,8.201243893
PRPF4B,THRAP3,6.526602583
PRPF4B,TRA2B,5.792854769
PRPF4B,TXNL4A,15.65096252
PRPF4B,USP39,8.311914121
PRPF4B,YTHDC1,2.761352534
PRPF4B,ZC3H11A,7.747884998
PRPF4B,ZC3H18,9.136649263
PRPF8,AAR2,12.71200444
PRPF8,CD2BP2,11.96588712
PRPF8,CSE1L,3.344724149
PRPF8,DDX23,29.63352856
PRPF8,EAPP,27.51559819
PRPF8,ECD,5.624613924
PRPF8,EFTUD2,16.23021497
PRPF8,PPIH,5.353745094
PRPF8,PRPF3,20.72495822
PRPF8,PRPF4,10.67353706
PRPF8,PRPF6,13.45333249
PRPF8,SART1,10.30419414
PRPF8,SNRNP200,12.58860332
PRPF8,SNRNP40,7.351563657
PRPF8,SNRPD1,5.875972828
PRPF8,SNRPD2,8.050775334
PRPF8,SNRPF,4.30827039
PRPF8,TXNL4A,15.39401811
PRPF8,USP39,10.66796147
PSMA1,FAM192A;NIP30,9.438820051
PSMA1,POMP,18.74440821
PSMA1,PSMA2,22.40840914
PSMA1,PSMA4,28.92691747
PSMA1,PSMA5,19.63594798
PSMA1,PSMA7,7.562874769
PSMA1,PSMB1,26.87057046
PSMA1,PSMC1,17.22406185
PSMA1,PSMC2,10.17172077
PSMA1,PSMC3,20.37346288
PSMA1,PSMC4,17.52504552
PSMA1,PSMC5,10.61550207
PSMA1,PSMD1,20.47948324
PSMA1,PSMD11,7.846031408
PSMA1,PSMD12,9.450125926
PSMA1,PSMD13,11.29631256
PSMA1,PSMD2,38.53393226
PSMA1,PSMD3,17.68951674
PSMA1,PSMD4,12.61834321
PSMA1,PSMD6,29.67216345
PSMA1,PSME1,11.49929288
PSMA1,PSME3,7.714259164
PSMA1,PSME4,28.24667064
PSMA1,PSMG1,14.59995401
PSMA1,RPS27A,9.898983149
PSMA1,UBE3C,10.21960634
PSMA1,UCHL5,20.08185962
PSMA2,CACUL1,12.85272559
PSMA2,PSMA4,33.04841515
PSMA2,PSMA5,19.95700172
PSMA2,PSMB1,22.64343939
PSMA2,PSMC1,18.80544315
PSMA2,PSMC3,21.96826876
PSMA2,PSMC4,18.19500623
PSMA2,PSMD1,17.49279806
PSMA2,PSMD2,44.05839998
PSMA2,PSMD3,21.03626338
PSMA2,PSMD6,28.48601709
PSMA2,PSME4,31.18661076
PSMA2,UCHL5,20.56663395
PSMA3,ASPM,13.53241246
PSMA3,PSMA2,28.56508255
PSMA3,PSMA4,29.76423232
PSMA3,PSMA5,20.31707115
PSMA3,PSMB1,29.93604285
PSMA3,PSMC3,24.7374
PSMA3,PSMD1,19.86186829
PSMA3,PSMD2,40.81201874
PSMA3,PSMD3,21.42421413
PSMA3,PSMD6,32.93464387
PSMA3,PSME4,29.99769578
PSMA3,PSMG1,20.56307998
PSMA3,RPS27A,12.87952586
PSMA3,UCHL5,23.07719183
PSMA4,CLSTN1,14.77460428
PSMA4,COG2,9.234490237
PSMA4,IGLC6;IGLC7,10.96438335
PSMA4,PSMA2,22.51712939
PSMA4,PSMA5,21.63257716
PSMA4,PSMB1,28.5072197
PSMA4,PSMC1,16.19506826
PSMA4,PSMC3,19.54873504
PSMA4,PSMC4,19.38706859
PSMA4,PSMD1,18.52968504
PSMA4,PSMD13,12.36884567
PSMA4,PSMD2,45.25828486
PSMA4,PSMD3,19.39876838
PSMA4,PSMD4,12.40949474
PSMA4,PSMD6,29.73131066
PSMA4,PSME1,12.85527855
PSMA4,PSME4,37.90365723
PSMA4,PSMG1,16.94744734
PSMA4,RPS27A,13.54860018
PSMA4,UCHL5,21.52994666
PSMA5,POMP,10.92223019
PSMA5,PSMA2,28.55789793
PSMA5,PSMA4,28.24938058
PSMA5,PSMA7,9.346209217
PSMA5,PSMB1,24.77297412
PSMA5,PSMC1,16.40397044
PSMA5,PSMC2,9.030731395
PSMA5,PSMC3,24.65196801
PSMA5,PSMC4,19.31353898
PSMA5,PSMC5,8.979115815
PSMA5,PSMD1,18.81214433
PSMA5,PSMD11,7.864440883
PSMA5,PSMD12,7.91450837
PSMA5,PSMD13,11.84147382
PSMA5,PSMD2,47.57418104
PSMA5,PSMD3,20.09556981
PSMA5,PSMD4,10.32145475
PSMA5,PSMD6,28.90093169
PSMA5,PSME1,10.0170855
PSMA5,PSME3,6.92548152
PSMA5,PSME4,32.91715107
PSMA5,PSMG1,10.13437154
PSMA5,PUM2,7.169770689
PSMA5,UBE3C,10.70197521
PSMA5,UCHL5,24.19334868
PSMA6,AKIRIN1,9.53593668
PSMA6,COG3,6.479961682
PSMA6,FAM192A;NIP30,7.100396222
PSMA6,POMP,11.93865938
PSMA6,PSMA2,22.76725696
PSMA6,PSMA4,26.85066349
PSMA6,PSMA5,20.07433693
PSMA6,PSMA7,8.087566005
PSMA6,PSMB1,27.17678007
PSMA6,PSMB2,5.18239737
PSMA6,PSMC1,15.6368182
PSMA6,PSMC2,10.80513695
PSMA6,PSMC3,20.12039817
PSMA6,PSMC4,16.47145941
PSMA6,PSMC5,12.04361474
PSMA6,PSMD1,19.81999016
PSMA6,PSMD11,8.222548619
PSMA6,PSMD12,10.61414291
PSMA6,PSMD13,10.42384246
PSMA6,PSMD2,41.26917351
PSMA6,PSMD3,22.00574089
PSMA6,PSMD4,12.48543219
PSMA6,PSMD6,29.95773728
PSMA6,PSME1,13.99493926
PSMA6,PSME4,40.33478975
PSMA6,PSMF1,6.364401037
PSMA6,PSMG1,11.18343216
PSMA6,RANBP1,8.472421021
PSMA6,RPS27A,10.6728676
PSMA6,UBA52,7.97280082
PSMA6,UBE3C,10.56066054
PSMA6,UCHL5,23.61541027
PSMB1,BLM,8.916443021
PSMB1,FAM192A;NIP30,14.35827608
PSMB1,GCC2,3.794891682
PSMB1,POMP,14.43494727
PSMB1,PSMA2,26.09582656
PSMB1,PSMA4,33.64616777
PSMB1,PSMA5,18.86644613
PSMB1,PSMA7,9.0613025
PSMB1,PSMB2,5.088497067
PSMB1,PSMB7,4.668165367
PSMB1,PSMC1,15.07038354
PSMB1,PSMC2,10.59089144
PSMB1,PSMC3,21.63231704
PSMB1,PSMC4,18.52306674
PSMB1,PSMC5,9.312836809
PSMB1,PSMD1,18.47904032
PSMB1,PSMD11,9.441581665
PSMB1,PSMD12,12.22020305
PSMB1,PSMD13,23.55751794
PSMB1,PSMD2,41.42550439
PSMB1,PSMD3,21.42640368
PSMB1,PSMD4,15.26102702
PSMB1,PSMD6,32.75324473
PSMB1,PSME1,17.87543284
PSMB1,PSME2,5.373238906
PSMB1,PSME3,10.30041242
PSMB1,PSME4,37.40432123
PSMB1,PSMF1,6.459880249
PSMB1,PSMG1,10.58192588
PSMB1,RAB8B,5.890753449
PSMB1,RPS27A,12.72352828
PSMB1,UBE3C,13.47019463
PSMB1,UCHL5,29.49049885
PSMB10,ACAT1,2.516422139
PSMB10,ACTB,2.594872643
PSMB10,ACTR2,2.114477835
PSMB10,AIFM1,3.216392226
PSMB10,APRT,2.517491075
PSMB10,ATP5A1,2.882046518
PSMB10,AZGP1,3.405208804
PSMB10,BCCIP,2.586961842
PSMB10,CAPZA1,2.843285087
PSMB10,CBR4,2.025720405
PSMB10,CD2AP,2.166491474
PSMB10,CFL2,2.497931855
PSMB10,CHERP,2.770028294
PSMB10,COX7A2,7.032233358
PSMB10,CPSF6,2.673349213
PSMB10,DDX46,2.177731052
PSMB10,ECD,1.974352429
PSMB10,ECHS1,2.372945929
PSMB10,FLII,2.90046049
PSMB10,GLUD1;GLUD2,1.950912343
PSMB10,HIGD1A,3.030262603
PSMB10,HSDL2,3.216906496
PSMB10,HSPD1,5.441520569
PSMB10,ITPR3,3.428267244
PSMB10,ITPRIP,2.683427147
PSMB10,LPGAT1,2.204291139
PSMB10,LRRFIP2,2.834304865
PSMB10,MDK,2.880425793
PSMB10,MED23,1.924372354
PSMB10,MYH10,2.2647666
PSMB10,MYH14,4.422721389
PSMB10,MYH9,2.523239259
PSMB10,NAA35,3.028028246
PSMB10,NDUFAB1,2.822342718
PSMB10,NDUFS3,2.790732502
PSMB10,NOC3L,1.634378522
PSMB10,NUP85,1.704724063
PSMB10,PHF10,2.028869219
PSMB10,PSME1,10.56545166
PSMB10,RBM39,3.114638763
PSMB10,RPL27,1.939189159
PSMB10,RPL7,2.394127828
PSMB10,SFXN1,2.72696525
PSMB10,SGCB,2.678810143
PSMB10,SLC25A3,3.537226912
PSMB10,SLC25A5,3.392602569
PSMB10,SLC25A6;SLC25A4,2.167514482
PSMB10,SRSF2,2.464762686
PSMB10,STOML2,2.16745624
PSMB10,TMED3,2.15091076
PSMB10,TMOD1,2.146997922
PSMB10,TPM1,2.486312999
PSMB10,U2SURP,2.05820463
PSMB10,UBXN2B,2.07668108
PSMB10,UQCRB,1.937019074
PSMB10,UQCRC1,2.811704028
PSMB10,UQCRC2,2.399626619
PSMB10,ZDBF2,1.902894417
PSMB10,ZFP64,2.644062242
PSMB2,POMP,18.63682944
PSMB2,PSMA2,22.95678239
PSMB2,PSMA4,29.62300687
PSMB2,PSMA5,14.47615114
PSMB2,PSMA7,8.223754458
PSMB2,PSMB1,28.11602865
PSMB2,PSMC1,19.11679211
PSMB2,PSMC2,9.192388112
PSMB2,PSMC3,16.42421566
PSMB2,PSMC4,14.00481834
PSMB2,PSMC5,9.462360327
PSMB2,PSMD1,16.56670201
PSMB2,PSMD11,9.40996356
PSMB2,PSMD12,10.94817149
PSMB2,PSMD13,18.36406256
PSMB2,PSMD2,32.73226191
PSMB2,PSMD3,18.48098908
PSMB2,PSMD4,12.57491235
