target_gene_name,interactor_gene_name,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry
RBM8A,RPL23A,8.91905845,3.108804524,0.26913301,2.871964159
RBM8A,RPL24,7.81833618,2.714518934,0.128242685,1.08837967
RBM8A,RPL26L1;RPL26,6.343409559,2.350661424,0.081370875,4.206524435
RBM8A,RPL27,7.985755588,2.878694876,0.611615509,1.009656813
RBM8A,RPL27A,10.28849876,3.117505749,0.418239095,2.598443763
RBM8A,RPL28,6.377090638,2.350877563,0.093187938,0.624435606
RBM8A,RPL29,4.819636489,1.777376948,0.061894897,0.259608583
RBM8A,RPL3,9.167060249,2.849313277,0.221596661,4.830764614
RBM8A,RPL30,6.320801802,2.256022325,0.363741519,2.524498939
RBM8A,RPL31,7.819021434,2.443356944,0.173257943,1.141090223
RBM8A,RPL32,4.621295225,1.942171687,0.294063005,3.491725794
RBM8A,RPL34,7.833355848,2.489707437,0.207625202,0.339748344
RBM8A,RPL35,10.06242559,3.110451883,0.237041824,0.884096804
RBM8A,RPL35A,5.270868308,2.141917869,0.122915096,2.050745607
RBM8A,RPL36,8.162093885,2.763160345,0.104699336,0.357387837
RBM8A,RPL36AL;RPL36A;RPL36A-HNRNPH2,5.931640256,2.31408357,0.126680129,0.037558037
RBM8A,RPL37A,7.712609936,2.462608552,0.110785137,0.723817282
RBM8A,RPL38,8.70409467,2.901773674,0.235142703,0.052560502
RBM8A,RPL4,8.772898259,2.780033501,0.209553043,2.109279544
RBM8A,RPL5,5.128874017,2.086065227,0.160553312,2.66060749
RBM8A,RPL6,6.215708693,2.216144656,0.241575121,2.606818718
RBM8A,RPL7,9.235666477,2.957271908,0.214483037,1.8309361
RBM8A,RPL7A,9.093658781,2.824820164,0.346130122,1.353259503
RBM8A,RPL8,9.060177678,2.951829724,0.292647127,1.51165034
RBM8A,RPL9,10.88596337,3.072902299,0.224155897,1.471625474
RBM8A,RPLP0;RPLP0P6,10.65837428,2.998929909,0.330630048,2.729330561
RBM8A,RPLP1,14.80514711,3.636554505,0.622014001,2.407836917
RBM8A,RPLP2,10.7201427,3.181505986,1.10907916,8.715097211
RBM8A,RPN1,6.174270556,2.081410433,0.005278293,1.246004768
RBM8A,RPS10;RPS10-NUDT3,11.02970562,3.244686432,0.245735057,2.848877838
RBM8A,RPS11,8.67612973,2.650914416,0.232689284,0.295813595
RBM8A,RPS12,8.267984268,2.708485978,0.290583891,2.985696218
RBM8A,RPS13,7.258830911,2.36338073,0.205639595,2.474545026
RBM8A,RPS14,9.771164851,2.881795764,0.263609508,2.303701957
RBM8A,RPS15,6.570779555,2.378867426,0.142403877,0.574392832
RBM8A,RPS15A,10.07245373,2.996799665,0.082450958,1.070864999
RBM8A,RPS16,6.787114141,2.380382604,0.274899608,0.91329232
RBM8A,RPS17,4.881778039,1.90328597,0.284872375,7.188821553
RBM8A,RPS18,10.96246925,3.14040282,0.182600969,1.059591434
RBM8A,RPS19,9.939883236,3.029885253,0.720807754,3.348695634
RBM8A,RPS2,12.99140912,3.403433452,0.372548465,5.717776682
RBM8A,RPS20,12.4349173,3.491572696,0.341421648,1.399271796
RBM8A,RPS21,11.06712986,3.014275136,0.244478191,5.134866705
RBM8A,RPS23,9.946104937,2.913579843,0.080868785,0.794509585
RBM8A,RPS24,7.823081712,2.498833405,0.121147011,3.273670447
RBM8A,RPS25,10.59547587,2.580118636,0.23133441,1.334685216
RBM8A,RPS26,10.03768086,2.977894087,0.144044157,0.785942424
RBM8A,RPS27,5.864016971,2.402037182,0.060386107,3.385136439
RBM8A,RPS27L,7.936770189,2.652720624,0.084038772,0.660596772
RBM8A,RPS28,9.467715271,2.929792599,0.403920302,1.19950269
RBM8A,RPS29,4.121902428,1.894151353,0.016252019,3.473693742
RBM8A,RPS3,10.85501425,3.033452422,0.45564953,5.445863969
RBM8A,RPS3A,9.901940473,2.974601636,0.284442154,3.142361058
RBM8A,RPS4X,16.27855861,3.994677939,0.202253635,11.75955499
RBM8A,RPS5,7.247204416,2.244131538,0.158057351,1.622473259
RBM8A,RPS6,8.955414807,2.89912323,0.222705243,1.467375736
RBM8A,RPS7,9.082736677,2.80431803,0.160975767,1.778678761
RBM8A,RPS8,11.87023143,3.420482027,0.441799167,2.208245099
RBM8A,RPS9,5.368082064,2.001032029,0.187596482,1.015812451
RBM8A,RPSA,6.57772243,2.313415898,0.27592084,4.824976957
RBM8A,RRBP1,8.706769381,2.811054632,0.006233083,0.142680811
RBM8A,RRP1B,6.379180766,2.392434157,0.002798442,0.166533219
RBM8A,RSBN1,5.106352792,2.492840378,0.000527865,0.014463091
RBM8A,SAP18,7.753326816,3.124056919,0.019226318,0.027142359
RBM8A,SART1,5.696000541,2.121448801,0.00074515,0.109579645
RBM8A,SDAD1,9.123299453,2.865696813,0.003573118,0.081006624
RBM8A,SEC61A1,9.30985861,3.011525144,0.008549735,0.037331466
RBM8A,SEC61B,8.178421523,2.297420065,0.004409496,0.050571263
RBM8A,SEC61G,5.32140618,2.390229362,0.006116855,1.264581681
RBM8A,SERBP1,8.069838541,2.543786224,0.199443573,0.166298686
RBM8A,SERPINB12,7.364878722,3.742712655,0.001989098,0
RBM8A,SKIV2L,4.986056428,2.091591076,0.001639806,0.037602795
RBM8A,SMG1,42.69854323,6.774545817,0.002736782,0.009281444
RBM8A,SNRNP200,4.649874433,1.915838134,0.003510224,0.336285707
RBM8A,SRP19,16.06266084,3.483837119,0.008129241,0.172244968
RBM8A,SRP54,5.569413529,1.709889414,0.006885469,0.331636147
RBM8A,SRP68,6.336190745,2.003103559,0.014228347,0.20590411
RBM8A,SRP72,7.324395673,2.239730669,0.019044716,0.339678455
RBM8A,SRPK1,8.914261848,2.709028679,0.001486425,0.355100353
RBM8A,SRPR,7.318423826,2.557156948,0.000611507,0.119229038
RBM8A,SRPRB,7.725274268,1.8849373,0.000505439,0.353561553
RBM8A,SSR3,7.910189055,2.530499205,0.01810447,0.368150736
RBM8A,SSR4,5.014468836,2.100107032,0.025849219,0.508891985
RBM8A,STAU1,8.055142226,2.718565713,0.009454908,0.256956852
RBM8A,STAU2,12.59013669,3.317848201,0.001002158,0.020678433
RBM8A,TEX10,9.438386606,3.060449713,0.001859041,0.118098831
RBM8A,THOC1,9.574196711,3.319457005,0.000546792,0.046994858
RBM8A,THOC7;NIF3L1BP1,4.602765325,1.942846999,0.002160761,0.072771573
RBM8A,THRAP3,4.835616165,1.866788982,0.001229745,0.116010375
RBM8A,TMCO1,4.859788969,1.87034039,0.008685694,0.03033697
RBM8A,TOP3B,15.01919733,4.28206776,0.004351088,0.012825449
RBM8A,TRIP4,5.047601644,1.688921378,0.000225391,0.014811968
RBM8A,TRMT1L,11.26201082,3.155786495,0.005218901,0.055946068
RBM8A,TSR1,5.668262683,2.394160354,0.001450586,0.040514405
RBM8A,UGDH,4.995297724,2.100810163,7.64E-06,0.180630028
RBM8A,UPF1,8.858072951,2.613342044,0.011506592,0.27097438
RBM8A,UPF2,60.61000121,7.884025063,0.005343686,0.0494212
RBM8A,USP10,9.811214947,2.85106919,0.004250081,0.074328953
RBM8A,VAPA,5.508450881,2.135965844,0.001916097,0.759196587
RBM8A,WIBG,72.4167296,8.557326474,2.565446573,0.07075457
RBM8A,YBX1,4.582196201,1.892819004,0.04668336,4.233429386
RBM8A,YLPM1,6.574306804,2.424208052,0.00026844,0.039460286
RBM8A,ZC3H11A,11.41798966,3.056356185,0.001866836,0.049406382
RBM8A,ZC3H14,4.768613001,2.178580943,0.000806462,0.458947052
RBM8A,ZC3H15,6.526190892,2.415139395,0.002879645,0.376540696
RBM8A,ZNF622,7.137304547,2.3869265,0.002261389,0.101168249
RBMX,DDX17,8.234955956,3.156241517,0.017554701,0.196307469
RBMX,DDX5,6.952736023,2.721066504,0.034490714,0.5453853
RBMX,DHX9,5.317381848,2.686711097,0.009983245,0.279450125
RBMX,ELAVL1,6.0387695,2.729998642,0.013884588,0.362829913
RBMX,FAM120A,6.003372036,3.021158624,0.000474541,0.037129945
RBMX,FUS,5.749504088,2.432490621,0.062776931,0.684066741
RBMX,HNRNPA0,8.377528015,3.242652527,0.038112845,0.374302018
RBMX,HNRNPA1;HNRNPA1L2,6.679877767,2.724979022,0.239564679,2.899998156
RBMX,HNRNPA2B1,9.573568325,3.295604191,0.328213099,1.790667194
RBMX,HNRNPA3,8.122821361,2.99790274,0.154349951,0.863407929
RBMX,HNRNPAB,6.442105963,2.607408572,0.044424112,0.541881739
RBMX,HNRNPC,13.57402587,4.317244724,0.163652199,7.066865178
RBMX,HNRNPD,6.067280013,2.543534384,0.066264956,1.241102243
RBMX,HNRNPDL,11.7043528,3.800046391,0.041286413,0.69017315
RBMX,HNRNPL,12.43502224,3.901811551,0.109415132,0.939381657
RBMX,HNRNPM,7.064436929,2.881285706,0.013795037,0.503447483
RBMX,HNRNPR,9.058327681,3.105887221,0.020220968,0.492005285
RBMX,ILF2,6.124310582,2.608417628,0.023912903,0.574866276
RBMX,KHDRBS1,21.12043788,5.082224372,0.117352639,0.751590964
RBMX,MATR3,11.07296043,3.723271693,0.014196015,0.330215235
RBMX,PRMT1,7.496582849,2.854208669,0.010920821,0.394980404
RBMX,RBMX;RBMXL2,17.02533745,4.562275851,1,1
RBMX,SAFB,6.702784352,2.96584465,0.005728569,0.059218841
RBMX,SAFB2,13.80005416,4.078619385,0.015601821,0.176262004
RBMX,SRSF9,7.289492099,4.016444162,0.021090323,0.269836255
RBMX,TAF15,6.505317823,3.050506453,0.007271652,0.27778948
RBMX,THRAP3,5.223439315,2.531572624,0.000450555,0.040302299
RBMX,YLPM1,24.11772213,6.215755994,0.001507732,0.013708604
RBSN,PDHA1,3.564512009,2.897074955,0.065913792,11.83798528
RBSN,VPS45,56.28607194,9.780425484,0.733083248,1.929963009
REEP2,LMNB1,3.264184985,2.496050402,7.472839614,46.90029365
REEP2,MED18,3.790343557,2.563878448,inf,0.805951211
REEP2,NUP50,2.928364921,2.584401964,1.995069848,11.26247907
REEP2,RCBTB2,8.040219343,3.0641788,79.15369643,0.054661259
REEP2,REEP4,5.979560708,2.822466623,0.38339011,1.370851192
REEP2,TPR,3.737829407,3.040040886,0.171143836,8.516647951
REEP4,REEP2,5.329317996,3.423276593,0.013816133,0.729473779
REEP4,RTN3,7.246489261,2.328919176,0.002358896,1.144125764
REEP5,ATL3,5.917395687,3.401384392,0.002169302,0.506829348
REEP5,ESYT1,11.86588118,4.29191946,0.004538257,1.171007005
REEP5,RABAC1,7.241286669,5.361620807,0.157119958,12.08162177
REEP5,RTN3,28.46308197,6.534862284,0.062065634,0.26566493
REEP6,RTN3,18.42811759,6.467309007,,
RELA,ALDH3A2,33.47413695,6.913240005,0.011131502,559.3248094
RELA,ATAD1,52.12951046,8.868208842,0.092561457,108.0305949
RELA,CHUK,89.12005675,12.40481406,0.025521957,11.44884429
RELA,DECR1,10.20137099,3.206524534,0.308611302,60.94541545
RELA,HSPA5,12.16796445,4.187914172,0.079030271,1283.192976
RELA,IKBKB,42.58152239,8.255350163,0.005802313,2.953771725
RELA,IKBKG,11.75211453,3.511412191,0.090522245,19.89284079
RELA,NFKB1,74.61862142,10.9031363,0.140943768,43.12130443
RELA,NFKB2,65.04620867,10.24251106,0.145741423,7.029817074
RELA,NFKBIA,24.55991073,5.731532756,0.506236592,5.098548647
RELA,NFKBIB,30.15210139,6.496083228,0.382272124,18.09012722
RELA,NFKBIE,10.03400462,3.763316582,0.162104944,11.26760437
RELA,REL,110.6000675,13.96935104,0.31870094,7.734393867
RELA,RELB,6.692980441,4.028024253,0.001744727,0.613787636
RELA,RPN1,7.746107764,2.960908005,0.007073136,607.5547676
RER1,ACADM,6.25934245,2.701198617,0.004339788,1.030890488
RER1,ALDH1B1,6.653747499,3.0339608,0.006636591,2.467142054
RER1,ALDH3A2,9.471045878,3.7869961,0.005913669,8.988142166
RER1,ATP5O,7.040306767,2.810185219,0.01021751,10.13627963
RER1,CANX,8.089519618,3.031977737,0.006748376,15.20249126
RER1,CDC25C,4.80228981,2.920197503,0.002983189,0.225205818
RER1,COX5A,5.271855809,2.84076111,0.088780016,21.84696437
RER1,CRELD1,93.92860137,12.24853868,0.075969414,0.026824346
RER1,CYB5A,14.8821407,5.402782048,0.029830803,1.767353257
RER1,DNAJB12,11.01082174,3.500148512,0.009879798,0.153325165
RER1,ERP44,3.879756773,3.023794283,0.009854355,1.58503488
RER1,ETFB,6.707350341,2.792954131,0.019897424,6.069175083
RER1,GFM1,5.193013373,2.654414381,0.004434755,0.787106503
RER1,GORASP2,7.529709028,3.045835725,0.054271491,3.312291447
RER1,GOSR1,50.38620645,8.557403703,0.006210499,0.204375966
RER1,HSP90B1,10.41343417,3.830122121,0.077342295,4.832424654
RER1,IARS2,6.401782379,2.705623131,0.005316813,5.784232489
RER1,IER3IP1,21.66070826,8.423328782,0.031524054,1.002429848
RER1,LETM1,6.294753706,2.86838521,0.013364738,1.88421118
RER1,LMAN2,18.30987459,4.958815205,0.061270383,2.035092827
RER1,LMAN2L,71.76758269,10.98508468,0.013001033,0.278461534
RER1,MRPS30,4.6119999,2.923705771,0.006692045,1.41289499
RER1,MTHFD2,5.494163959,2.685386796,0.010957933,3.845094395
RER1,NDUFA3,32.92005144,6.94766869,0.307652462,0.461591114
RER1,OAT,7.516090231,2.882422383,0.005578558,7.082889677
RER1,OSBPL8,10.90160592,3.642900104,0.000869992,0.287732249
RER1,PGRMC1,7.090289727,2.991377283,0.203350018,0.293845878
RER1,PGRMC2,8.908520613,3.494185276,0.039300334,0.509741838
RER1,PON2,11.25309773,5.212951228,0.002954614,0.882447508
RER1,PPIF,4.823368237,2.622221382,0.019143358,3.186739973
RER1,RAB2A,10.74594553,3.58399552,0.022619945,3.892137706
RER1,RABAC1,14.37512698,4.323543385,0.05186212,15.21532708
RER1,SCFD1,7.274642925,2.906631127,0.014955503,1.491235928
RER1,SEC22B,5.110486855,3.420521301,0.0201757,0.154697333
RER1,SRPRB,9.25486172,3.159378065,0.018732907,2.770362574
RER1,TMED7-TICAM2;TMED7,42.56415217,9.427505059,0.015912418,5.837816048
RER1,TMED9,41.73476335,9.175863129,0.016899507,0.698082996
RER1,TMEM33,9.419806612,3.459070348,0.02990157,0.473894597
RER1,TMX3,16.78808987,5.841525191,0.000913267,0.633464717
RER1,TOR1A,13.77284601,5.070080451,0.008945596,0.330235371
RER1,TRAP1,7.806267495,3.023799872,0.014892149,5.873865458
RER1,TST,3.715771927,3.019133672,0.000936844,1.062493002
RER1,VDAC3,4.566688874,3.066079217,0.005494064,17.16301256
RER1,YIF1B,14.06721141,4.059667085,0.023655171,0.340021947
RHOA,AKAP8,19.14502752,6.998324976,0.000988653,0.035419345
RHOA,ARHGDIA,24.72398,5.956485869,1.248464673,0.885406527
RHOA,CLIP1,7.180640651,2.96412402,1.03E-06,0.019424598
RHOA,COMMD10,8.52527403,3.517080689,2.72E-06,0.005821425
RHOA,KIAA0430,7.031957767,3.101385436,3.16E-07,0.002340341
RHOA,MPHOSPH10,5.446649382,4.162218266,0.000225801,0.101900016
RHOA,RAP1GDS1,36.1101769,7.272095531,0.003996439,0.04355462
RHOA,SMAP2,4.657972137,3.481760991,0.000155891,0.041183186
RHOA,STRBP,6.010786341,2.97627693,0.000201594,0.068502274
RHOC,ARHGDIA,23.12016205,5.81796181,3.873006954,0.442703264
RHOC,RAP1GDS1,14.86759895,4.711403118,0.001609684,0.02177731
RHOC,RHOA,9.627028873,3.51240964,1.628395674,0.5
RHOG,ARHGDIA,10.84434729,3.496372668,0.041864967,23.17053026
RHOG,RAC1,50.66767664,11.64522929,0.033134868,122.2516751
RHOQ,PACSIN2,3.972220492,3.384161054,0.499815768,0.274679323
RICTOR,MAPKAP1,46.75534002,8.565042344,0.35539499,0.189208191
RICTOR,MTOR,70.22518994,11.55261411,0.600289017,0.318230494
RING1,BCOR,14.49856881,4.874083704,0.170998195,0.664399002
RING1,COMMD3-BMI1;BMI1,11.80659356,4.242345829,0.065498932,10.84718375
RING1,RNF2,9.328244988,3.431167892,3.194893637,9.099850217
RING1,RYBP,13.26497055,4.462689777,1.505467332,0.133720527
RIOK1,CFDP1,2.339163299,3.218128867,0.001393794,3.526649733
RIOK1,CSNK2A1;CSNK2A3,5.813012338,3.272818778,0.01498084,11.62468756
RIOK1,DDX31,7.158932778,4.55325143,0.000832871,0.256513682
RIOK1,EIF1AD,28.99941645,5.32361905,0.003341403,2.895645068
RIOK1,FAU,3.495899203,2.239116695,0.01063182,0.538966865
RIOK1,LRRC47,30.61068984,7.1325347,0.010817019,2.90617189
RIOK1,NCL,3.527802285,2.395388178,0.026208093,43.38120381
RIOK1,NOB1,13.64033479,4.298594713,0.021281284,1.536166122
RIOK1,NSRP1;CCDC55,3.70648332,3.029033045,0.002104878,0.252454198
RIOK1,PNO1,7.523284358,3.670983779,0.006055854,2.342498238
RIOK1,PRMT5,6.543569255,2.910086481,0.015217931,3.786316397
RIOK1,RPS15,3.476018394,2.205509782,0.014659499,8.586810229
RIOK1,RPS7,3.042352571,2.206500619,0.031055165,26.59012461
RIOK1,TBC1D10B,10.86915508,1.699974293,0.00026958,0.772063065
RIOK1,UBE2O,14.39873947,4.654616067,0.005869452,3.928925134
RIOK1,WDR77,4.178152072,2.444823058,0.020981336,12.56745498
RIOK1,ZHX1,3.370775173,2.231821182,1.99E-06,0.218547715
RIOK2,BYSL,9.087037838,3.708251544,0.014985036,0.580674049
RIOK2,LTV1,8.491910175,3.522156799,0.053039578,2.377491378
RIOK2,NOB1,12.01943716,4.458665496,0.052824372,1.160225086
RIOK2,NSRP1;CCDC55,4.73861379,2.728991003,0.001592223,0.190671888
RIOK2,TSR1,7.933837407,3.299794431,0.004032018,0.457442367
RIOK3,ASCC2,4.243277683,2.496392821,0.043908151,3.109004329
RIOK3,ASCC3,8.131855501,3.7705382,0.006000678,2.365633115
RIOK3,BYSL,12.23114785,4.400002393,0.07366068,1.959590391
RIOK3,GNB2L1,4.410981609,2.62386128,0.268842859,168.2870357
RIOK3,LTV1,10.19761362,3.883018338,0.232941236,8.023277895
RIOK3,NCL,3.036348968,1.901966653,0.051139495,110.5703163
RIOK3,NOB1,14.74289173,4.879349534,0.109895029,3.915390977
RIOK3,PNO1,13.392164,4.762813949,0.048928144,5.970575924
RIOK3,RPS11,2.996267583,1.981228868,0.167846362,11.27140188
RIOK3,RPS15,5.034914059,2.778716348,0.099317529,21.88612209
RIOK3,RPS15A,3.741670895,2.254733322,0.066620093,40.80322875
RIOK3,RPS17,2.795418382,2.014678037,0.133234731,273.9160683
RIOK3,RPS18,3.879809553,2.300941366,0.127892885,40.37367148
RIOK3,RPS19,4.13607601,2.351929114,0.651777996,127.5955364
RIOK3,RPS2,3.88854426,2.545862634,0.200176044,217.8647636
RIOK3,RPS20,6.308390472,3.248794789,0.306959698,53.31653124
RIOK3,RPS21,5.279125381,2.6694894,0.210461812,195.6541123
RIOK3,RPS24,3.182539244,1.975663281,0.084506644,124.7368475
RIOK3,RPS25,5.982458862,3.021092019,0.395566262,50.85558516
RIOK3,RPS26,2.430394733,2.147961218,0.008845605,29.94680797
RIOK3,RPS27A,12.33408373,4.42094968,1.95346667,581.8432418
RIOK3,RPS28,4.568498735,2.489480581,0.53874253,45.70471786
RIOK3,RPS3,2.940175768,2.041277721,0.291487121,207.5040583
RIOK3,RPS3A,3.950517196,2.384809917,0.233717993,119.7335585
RIOK3,RPS4X,5.638425061,3.074942779,0.115979626,448.0749793
RIOK3,RPS6,3.113243531,2.069344255,0.189031515,55.91149945
RIOK3,RPS7,4.621086421,2.639041905,0.135008983,67.77309595
RIOK3,RPS8,5.484908578,2.986134406,0.342270511,84.14088608
RIOK3,RPSA,3.877475541,2.259484156,0.271972387,183.8463659
RIOK3,TRIP4,4.974013036,2.627618261,0.00144245,0.564381229
RIOK3,TSR1,14.65834831,4.723710787,0.071904896,1.543722626
RIOK3,UBIAD1,2.305524303,2.188754001,0.010428282,0.892709357
RNASEH2A,FEN1,26.60749751,6.219109857,0.398937926,8.687256268
RNASEH2A,NANS,7.851147558,3.810485958,0.001272853,5.549883188
RNASEH2A,NDUFA3,9.847316963,3.837248269,0.003103688,0.792648151
RNASEH2A,PCNA,24.29381098,5.800630486,0.195415615,5.177641256
RNASEH2A,RNASEH2B,65.21307049,10.08822645,0.257113227,0.195788464
RNASEH2A,RNASEH2C,26.08351165,5.920960414,1.300108724,1.463743752
RND3,ANGPT1,4.69184997,2.481712357,0.005398679,0
RNF40,ALYREF,3.103194024,2.322719226,0.011937336,26.65759959
RNF40,BCLAF1,3.662387656,2.098868874,0.003637617,4.312219954
RNF40,CEP350,4.229922494,2.996815937,0.000315466,0.060495813
RNF40,CTNNBL1,3.07460978,1.980037006,0.000993731,2.251651233
RNF40,DDX5,3.726668829,1.876913219,0.011883889,16.10395537
RNF40,EFTUD2,3.416895907,1.937817563,0.004426191,3.940020814
RNF40,ERH,4.701470607,2.050476632,0.0797288,28.60564572
RNF40,FAM50A,4.730461259,3.33382531,0.000241879,3.541351137
RNF40,HNRNPR,3.866342578,2.06125982,0.007588904,14.5277681
RNF40,KIAA1429,50.16721078,8.866691487,0.002288213,0.298959474
RNF40,MAGOHB,3.550182927,2.126266929,0.01114323,12.48576105
RNF40,METTL3,17.33447346,4.775866099,0.146303499,1.227633675
RNF40,MKNK1;DKFZP686E14208,3.283191485,1.979688393,7.03E-06,0.053596713
RNF40,NCBP1,11.28641779,3.698403934,0.001255594,3.191514583
RNF40,PDRG1,4.250864938,2.267157887,2.76E-05,0.552006373
RNF40,PKN1,2.549268334,2.547064085,9.39E-06,0.82649833
RNF40,PLRG1,4.087230992,1.972244614,0.000851055,1.063681937
RNF40,PRPF19,4.431387747,2.27619375,0.024430122,6.117921782
RNF40,PRPF8,4.892165297,2.500311606,0.000386609,2.560813502
RNF40,RBM15,24.79458884,5.629005044,0.003045721,0.399228318
RNF40,RBM8A,3.19041822,2.099573267,0.011356361,10.25798649
RNF40,RNF20,34.52912473,6.982070701,0.803230383,0.694609521
RNF40,RNPS1,3.609675598,2.002076958,0.009125034,8.650826446
RNF40,SAFB,6.296369846,2.747823253,0.001801485,1.748594203
RNF40,SAFB2,8.809867574,3.423047838,0.009605061,5.204605722
RNF40,SNRNP200,3.94180792,2.093609672,0.00538703,3.449614239
RNF40,SPEN,8.323469212,3.036502196,0.002926978,0.201007064
RNF40,SRRT,5.279656272,2.064926152,0.000445768,3.644580576
RNF40,SRSF9,4.99224071,2.362721218,0.003408022,7.967635003
RNF40,THOC1,10.41143277,3.54281097,0.000832757,0.482072623
RNF40,THOC7;NIF3L1BP1,8.928699989,3.260071583,0.00277253,0.746489816
RNF40,THRAP3,4.113514684,2.129209286,0.000783912,1.190032859
RNF40,TSC22D3,2.924601539,2.047581719,0.000202813,0.005201541
RNF40,UBE2A,29.19692264,6.430761919,0.117355869,0.088698347
RNF40,WAC,11.33894266,4.166528233,0.33223908,0.105350137
RNF40,WTAP,19.71558354,5.069417708,0.038552765,0.880611122
RNF40,YTHDC1,5.699348183,3.091254362,0.001083014,0.551957766
RNF40,ZC3H11A,5.950180683,2.548612184,0.000894487,0.506810003
RNF40,ZC3H13,6.298236889,2.373029071,0.000899166,0.034487205
RNF40,ZC3H18,4.324934157,2.252532016,0.000627852,0.214258688
RNF40,ZNF326,4.168645438,2.320510651,0.001162035,5.349566097
RPAP2,ASNSD1,14.94450071,5.496103676,0.045077692,3.083912873
RPAP2,CRAMP1L,20.25473663,7.073375366,0.006676792,0.295193898
RPAP2,GCOM1;GCOM2,4.290729051,2.392474447,0.007817378,0
RPAP2,GPN1,23.95123944,6.125919853,0.391664918,11.293506
RPAP2,GPN3,10.60422261,4.117002742,0.317012859,2.252570186
RPAP2,PDRG1,15.22106467,6.25256328,0.045119303,1.858852444
RPAP2,PFDN2,4.159302773,2.291021568,0.035324977,3.837659514
RPAP2,PFDN6,4.401834768,2.440860985,0.085076799,32.9226581
RPAP2,PIH1D1,4.730540778,2.216307113,0.019859473,2.09598497
RPAP2,POLR2A,14.48300188,4.776781187,0.153643427,1.448987273
RPAP2,POLR2B,26.57035581,6.584486584,0.027521707,4.751218722
RPAP2,POLR2C,12.67764089,4.487094353,0.088822781,4.584858367
RPAP2,POLR2D,9.697469007,4.711097791,0.063608234,1.918385481
RPAP2,POLR2E,14.54349204,4.718559631,0.137843722,3.428629045
RPAP2,POLR2K,23.43784771,6.240222794,0.087073457,1.173118172
RPAP2,RPAP3,7.13829498,3.017117658,0.054695788,4.087898195
RPAP2,URI1,15.23937034,4.875033793,0.047109706,2.52137579
RPAP2,UTP14A,5.092942092,3.015407746,0.006078913,12.45619379
RPAP2,UXT,4.19825888,3.113104676,0.019422632,4.051534171
RPL10A,RPL15,13.29025259,4.260510217,0.572724367,0.22774101
RPL10A,RPS8,10.82209971,3.915816562,1.238816894,0.328928577
RPL11,ANKRD17,11.81999725,3.912533785,0.004235608,0.09224579
RPL11,ATXN2,4.831361366,3.582473208,0.012571536,0.097574421
RPL11,BRIX1,8.852069141,3.457135844,0.028161389,1.167703575
RPL11,CCDC124,13.52557079,4.161802968,0.069805776,0.245156718
RPL11,CWF19L2,4.92103618,2.537350662,0.064350338,0.020593202
RPL11,DHX30,7.074279021,2.945950066,0.006032388,0.329196393
RPL11,DHX9,4.438034122,2.446387935,0.103217918,0.902998722
RPL11,EBNA1BP2,6.109986145,2.770839452,0.032789355,0.126438946
RPL11,EIF3A,6.817559937,3.120722509,0.037163627,0.615657509
RPL11,EIF3E,5.502313827,2.434826074,0.249918613,1.063613109
RPL11,EIF3H,9.682524379,3.482241465,0.068345702,0.72916901
RPL11,EIF3K,4.775732476,2.536690155,0.122362032,1.098240789
RPL11,EIF3M,9.588475016,3.339171339,0.03456747,1.648159815
RPL11,FAM135A,3.988175245,2.654486343,0.003895904,0.003225779
RPL11,FASTKD2,5.038765058,3.763693511,0.079804435,0.136653906
RPL11,FAU,8.274252559,3.316435825,0.663859734,0.040472034
RPL11,FTSJ3,13.4289331,4.31051238,0.016749717,0.17483915
RPL11,GNB2L1,6.598274079,3.03420664,1.404344711,4.958001729
RPL11,GNL2,10.22065669,3.544182123,0.012856895,0.091900003
RPL11,GNL3,6.355369903,2.870617151,0.065857326,0.383147609
RPL11,GTPBP4,8.775620949,3.456717452,0.021441457,0.28953326
RPL11,H1FX,5.888701641,2.560874947,0.287052555,0.322832992
RPL11,HEATR3,54.82370687,9.093289947,0.353381797,0.120034526
RPL11,KTN1,9.958443262,3.626302803,0.013867561,0.163512621
RPL11,LARP1,4.88956204,2.433439074,0.009960711,0.197887301
RPL11,LLPH,8.567480715,3.362516431,0.067041415,0.090463503
RPL11,LSG1,11.66152199,4.581520153,0.0133762,0.01992012
RPL11,LYAR,6.065724859,3.606818662,0.017744848,0.364857795
RPL11,MTDH,8.503408356,3.975498388,0.009605586,0.255100406
RPL11,NCL,9.071277722,2.818986165,0.381887056,3.257576064
RPL11,NEMF,25.60750856,7.07985273,0.006808445,0.04660228
RPL11,NSUN2,4.165052445,2.927919279,0.002322029,0.394089923
RPL11,NUFIP2,6.368548972,2.693567556,0.016081069,0.288250618
RPL11,PDCD4,4.975742343,2.416100144,0.006699604,0.139581191
RPL11,PRRC2C,6.717876055,2.886213467,0.017381421,0.065263059
RPL11,RPL10,5.693082881,2.464330338,0.32970243,4.294936718
RPL11,RPL10A,10.77712629,3.89333042,1.323287005,7.536357432
RPL11,RPL13,9.432794447,3.635079096,2.833942904,1.180101853
RPL11,RPL13A;RPL13A,6.679146675,2.947977357,1.289309625,0.591358594
RPL11,RPL14,7.978876344,3.303934085,0.200351327,1.882350239
RPL11,RPL15,5.950349187,2.632918956,0.392268599,1.716337656
RPL11,RPL17;RPL17-C18ORF32,8.439337739,3.379609845,0.805464348,11.48800336
